time_step,acceleration
11.81,0.003864
11.812,0.001302
11.814,-0.001354
11.816,-0.003792
11.818,-0.005915
11.82,-0.007598
11.822,-0.008836
11.824,-0.00942
11.826,-0.009354
11.828,-0.008618
11.83,-0.007317
11.832,-0.005492
11.834,-0.003284
11.836,-0.000852
11.838,0.001691
11.84,0.004168
11.842,0.006445
11.844,0.008414
11.846,0.009876
11.848,0.01072
11.85,0.011039
11.852,0.01066
11.854,0.009728
11.856,0.008085
11.858,0.006079
11.86,0.003668
11.862,0.001264
11.864,-0.001373
11.866,-0.003862
11.868,-0.006
11.87,-0.007734
11.872,-0.008956
11.874,-0.009471
11.876,-0.009316
11.878,-0.008605
11.88,-0.007254
11.882,-0.005296
11.884,-0.003129
11.886,-0.000644
11.888,0.001817
11.89,0.004379
11.892,0.0066
11.894,0.008414
11.896,0.009946
11.898,0.010729
11.9,0.011011
11.902,0.010635
11.904,0.00968
11.906,0.008117
11.908,0.006019
11.91,0.003649
11.912,0.001052
11.914,-0.001509
11.916,-0.003969
11.918,-0.006111
11.92,-0.007816
11.922,-0.008912
11.924,-0.009452
11.926,-0.009294
11.928,-0.008511
11.93,-0.007206
11.932,-0.005327
11.934,-0.003053
11.936,-0.000593
11.938,0.001893
11.94,0.004449
11.942,0.006768
11.944,0.008594
11.946,0.009943
11.948,0.01077
11.95,0.011042
11.952,0.010609
11.954,0.009548
11.956,0.007937
11.958,0.005968
11.96,0.003476
11.962,0.001008
11.964,-0.001588
11.966,-0.004026
11.968,-0.006161
11.97,-0.007835
11.972,-0.008975
11.974,-0.009483
11.976,-0.009351
11.978,-0.008498
11.98,-0.007055
11.982,-0.005185
11.984,-0.002873
11.986,-0.000517
11.988,0.002098
11.99,0.004531
11.992,0.00672
11.994,0.008622
11.996,0.010063
11.998,0.010834
12,0.011033
12.002,0.010625
12.004,0.009535
12.006,0.007981
12.008,0.005791
12.01,0.003403
12.012,0.000765
12.014,-0.001743
12.016,-0.004235
12.018,-0.006281
12.02,-0.007923
12.022,-0.00894
12.024,-0.009477
12.026,-0.009228
12.028,-0.008413
12.03,-0.007026
12.032,-0.005087
12.034,-0.002889
12.036,-0.000426
12.038,0.002165
12.04,0.00467
12.042,0.006869
12.044,0.008714
12.046,0.010113
12.048,0.010938
12.05,0.011026
12.052,0.010562
12.054,0.009456
12.056,0.007864
12.058,0.005722
12.06,0.003308
12.062,0.000718
12.064,-0.001771
12.066,-0.004279
12.068,-0.006439
12.07,-0.008034
12.072,-0.009019
12.074,-0.009474
12.076,-0.009294
12.078,-0.008441
12.08,-0.006947
12.082,-0.004983
12.084,-0.002776
12.086,-0.000319
12.088,0.002405
12.09,0.004771
12.092,0.006856
12.094,0.008777
12.096,0.010094
12.098,0.010827
12.1,0.010976
12.102,0.0106
12.104,0.009387
12.106,0.00776
12.108,0.005646
12.11,0.003122
12.112,0.000686
12.114,-0.00198
12.116,-0.004361
12.118,-0.006483
12.12,-0.008078
12.122,-0.009085
12.124,-0.00954
12.126,-0.00924
12.128,-0.008309
12.13,-0.006856
12.132,-0.004939
12.134,-0.002614
12.136,-0.000151
12.138,0.002424
12.14,0.004803
12.142,0.007039
12.144,0.008925
12.146,0.010233
12.148,0.01089
12.15,0.011026
12.152,0.010483
12.154,0.009323
12.156,0.007687
12.158,0.005507
12.16,0.003055
12.162,0.000481
12.164,-0.002071
12.166,-0.004443
12.168,-0.006518
12.17,-0.008065
12.172,-0.009101
12.174,-0.00943
12.176,-0.009171
12.178,-0.008274
12.18,-0.006875
12.182,-0.004775
12.184,-0.002539
12.186,0.000016
12.188,0.00249
12.19,0.004872
12.192,0.007131
12.194,0.008935
12.196,0.010145
12.198,0.01089
12.2,0.010909
12.202,0.010439
12.204,0.00927
12.206,0.007636
12.208,0.005444
12.21,0.002951
12.212,0.000402
12.214,-0.002157
12.216,-0.004554
12.218,-0.006654
12.22,-0.008138
12.222,-0.009101
12.224,-0.00949
12.226,-0.009123
12.228,-0.008173
12.23,-0.006657
12.232,-0.004711
12.234,-0.002491
12.236,0.000111
12.238,0.00255
12.24,0.004992
12.242,0.007235
12.244,0.009026
12.246,0.010262
12.248,0.010938
12.25,0.010957
12.252,0.010436
12.254,0.009273
12.256,0.007491
12.258,0.005267
12.26,0.002856
12.262,0.00032
12.264,-0.002213
12.266,-0.004658
12.268,-0.006613
12.27,-0.008182
12.272,-0.009149
12.274,-0.009445
12.276,-0.009193
12.278,-0.008189
12.28,-0.006647
12.282,-0.004588
12.284,-0.002245
12.286,0.000234
12.288,0.002714
12.29,0.005191
12.292,0.00732
12.294,0.009033
12.296,0.010164
12.298,0.010884
12.3,0.010979
12.302,0.010385
12.304,0.009162
12.306,0.007431
12.308,0.005239
12.31,0.002711
12.312,0.000105
12.314,-0.002397
12.316,-0.004762
12.318,-0.006793
12.32,-0.008286
12.322,-0.00918
12.324,-0.009471
12.326,-0.009104
12.328,-0.008084
12.33,-0.006568
12.332,-0.004538
12.334,-0.002242
12.336,0.000272
12.338,0.002837
12.34,0.005207
12.342,0.007399
12.344,0.009184
12.346,0.0103
12.348,0.010973
12.35,0.010963
12.352,0.010315
12.354,0.00909
12.356,0.007232
12.358,0.00503
12.36,0.002708
12.362,0.000095
12.364,-0.00245
12.366,-0.004828
12.368,-0.006783
12.37,-0.008324
12.372,-0.009193
12.374,-0.009496
12.376,-0.009111
12.378,-0.008053
12.38,-0.006515
12.382,-0.00438
12.384,-0.002065
12.386,0.000459
12.388,0.003014
12.39,0.005381
12.392,0.007501
12.394,0.009203
12.396,0.010366
12.398,0.010913
12.4,0.010947
12.402,0.010293
12.404,0.009017
12.406,0.007175
12.408,0.004967
12.41,0.002465
12.412,-0.000047
12.414,-0.00263
12.416,-0.004926
12.418,-0.006922
12.42,-0.008406
12.422,-0.009183
12.424,-0.009471
12.426,-0.00912
12.428,-0.008024
12.43,-0.006354
12.432,-0.004377
12.434,-0.001989
12.436,0.000525
12.438,0.003078
12.44,0.005447
12.442,0.007621
12.444,0.009241
12.446,0.010401
12.448,0.011026
12.45,0.010954
12.452,0.010236
12.454,0.008954
12.456,0.007128
12.458,0.004866
12.46,0.002424
12.462,-0.000189
12.464,-0.002668
12.466,-0.005002
12.468,-0.006951
12.47,-0.008501
12.472,-0.009316
12.474,-0.009518
12.476,-0.008972
12.478,-0.007986
12.48,-0.006344
12.482,-0.004241
12.484,-0.001866
12.486,0.000664
12.488,0.003119
12.49,0.005535
12.492,0.007643
12.494,0.009289
12.496,0.010464
12.498,0.01096
12.5,0.010932
12.502,0.010265
12.504,0.008944
12.506,0.007014
12.508,0.004787
12.51,0.002247
12.512,-0.000369
12.514,-0.00287
12.516,-0.005173
12.518,-0.007159
12.52,-0.008549
12.522,-0.00924
12.524,-0.009404
12.526,-0.008937
12.528,-0.007885
12.53,-0.006253
12.532,-0.00414
12.534,-0.00179
12.536,0.000752
12.538,0.003277
12.54,0.005596
12.542,0.00776
12.544,0.009399
12.546,0.010559
12.548,0.010988
12.55,0.010859
12.552,0.010164
12.554,0.008796
12.556,0.006929
12.558,0.00466
12.56,0.002168
12.562,-0.00036
12.564,-0.002959
12.566,-0.005169
12.568,-0.007102
12.57,-0.008457
12.572,-0.00924
12.574,-0.009464
12.576,-0.008978
12.578,-0.007857
12.58,-0.006177
12.582,-0.004042
12.584,-0.001721
12.586,0.00086
12.588,0.003397
12.59,0.005788
12.592,0.007779
12.594,0.009374
12.596,0.010508
12.598,0.010938
12.6,0.010853
12.602,0.010173
12.604,0.008783
12.606,0.006878
12.608,0.004493
12.61,0.002044
12.612,-0.000568
12.614,-0.002997
12.616,-0.005337
12.618,-0.007241
12.62,-0.008596
12.622,-0.009335
12.624,-0.009452
12.626,-0.008924
12.628,-0.007778
12.63,-0.006051
12.632,-0.003925
12.634,-0.00156
12.636,0.000983
12.638,0.003447
12.64,0.005829
12.642,0.008006
12.644,0.009535
12.646,0.010565
12.648,0.011102
12.65,0.010878
12.652,0.009977
12.654,0.008565
12.656,0.006783
12.658,0.004439
12.66,0.001899
12.662,-0.000533
12.664,-0.00312
12.666,-0.005353
12.668,-0.007292
12.67,-0.008653
12.672,-0.009373
12.674,-0.009401
12.676,-0.008858
12.678,-0.007721
12.68,-0.005981
12.682,-0.00383
12.684,-0.00138
12.686,0.001154
12.688,0.003665
12.69,0.005949
12.692,0.008019
12.694,0.009485
12.696,0.010641
12.698,0.010985
12.7,0.010777
12.702,0.009984
12.704,0.008587
12.706,0.006635
12.708,0.00437
12.71,0.001808
12.712,-0.000805
12.714,-0.003227
12.716,-0.005577
12.718,-0.007339
12.72,-0.008681
12.722,-0.009354
12.724,-0.009414
12.726,-0.008852
12.728,-0.00762
12.73,-0.005902
12.732,-0.003726
12.734,-0.001367
12.736,0.001248
12.738,0.003713
12.74,0.006041
12.742,0.008044
12.744,0.009592
12.746,0.0106
12.748,0.010988
12.75,0.010815
12.752,0.009908
12.754,0.008524
12.756,0.006556
12.758,0.004221
12.76,0.001738
12.762,-0.000786
12.764,-0.003369
12.766,-0.005634
12.768,-0.007402
12.77,-0.008738
12.772,-0.00936
12.774,-0.009411
12.776,-0.008779
12.778,-0.007547
12.78,-0.005839
12.782,-0.003581
12.784,-0.001178
12.786,0.001349
12.788,0.003823
12.79,0.006155
12.792,0.008091
12.794,0.009655
12.796,0.010647
12.798,0.011083
12.8,0.010726
12.802,0.01
12.804,0.008455
12.806,0.006518
12.808,0.004145
12.81,0.001536
12.812,-0.000975
12.814,-0.003436
12.816,-0.005747
12.818,-0.007551
12.82,-0.008839
12.822,-0.009449
12.824,-0.009319
12.826,-0.008691
12.828,-0.007503
12.83,-0.005675
12.832,-0.003543
12.834,-0.001165
12.836,0.001384
12.838,0.003902
12.84,0.006152
12.842,0.008275
12.844,0.009728
12.846,0.010638
12.848,0.011105
12.85,0.010742
12.852,0.00988
12.854,0.008363
12.856,0.006417
12.858,0.004032
12.86,0.001451
12.862,-0.001073
12.864,-0.003552
12.866,-0.005766
12.868,-0.007538
12.87,-0.008773
12.872,-0.009427
12.874,-0.009411
12.876,-0.008732
12.878,-0.007475
12.88,-0.005697
12.882,-0.003461
12.884,-0.00089
12.886,0.001577
12.888,0.003981
12.89,0.006357
12.892,0.008325
12.894,0.009816
12.896,0.010745
12.898,0.010969
12.9,0.010685
12.902,0.009804
12.904,0.008309
12.906,0.006313
12.908,0.00394
12.91,0.001368
12.912,-0.001256
12.914,-0.00371
12.916,-0.005877
12.918,-0.007667
12.92,-0.008902
12.922,-0.009401
12.924,-0.009275
12.926,-0.008602
12.928,-0.00738
12.93,-0.005523
12.932,-0.003306
12.934,-0.000893
12.936,0.00159
12.938,0.004098
12.94,0.006417
12.942,0.008436
12.944,0.009826
12.946,0.01078
12.948,0.011026
12.95,0.010707
12.952,0.009734
12.954,0.008234
12.956,0.006196
12.958,0.003776
12.96,0.00128
12.962,-0.001288
12.964,-0.003732
12.966,-0.005899
12.968,-0.007677
12.97,-0.00894
12.972,-0.00936
12.974,-0.009382
12.976,-0.008612
12.978,-0.007273
12.98,-0.005403
12.982,-0.00324
12.984,-0.000767
12.986,0.001801
12.988,0.004202
12.99,0.006556
12.992,0.008433
12.994,0.009895
12.996,0.010682
12.998,0.011014
13,0.010625
13.002,0.009722
13.004,0.008145
13.006,0.006152
13.008,0.003738
13.01,0.001116
13.012,-0.001446
13.014,-0.003846
13.016,-0.006076
13.018,-0.007775
13.02,-0.008909
13.022,-0.009389
13.024,-0.009275
13.026,-0.008561
13.028,-0.007219
13.03,-0.005384
13.032,-0.003161
13.034,-0.000723
13.036,0.00188
13.038,0.004341
13.04,0.006581
13.042,0.008572
13.044,0.009958
13.046,0.010808
13.048,0.010973
13.05,0.01065
13.052,0.009586
13.054,0.007981
13.056,0.005968
13.058,0.00358
13.06,0.000983
13.062,-0.001465
13.064,-0.003944
13.066,-0.006101
13.068,-0.007787
13.07,-0.008978
13.072,-0.009439
13.074,-0.009234
13.076,-0.008482
13.078,-0.00715
13.08,-0.00533
13.082,-0.002946
13.084,-0.00048
13.086,0.002016
13.088,0.004493
13.09,0.006657
13.092,0.008635
13.094,0.009974
13.096,0.010843
13.098,0.011011
13.1,0.010587
13.102,0.009611
13.104,0.008028
13.106,0.005937
13.108,0.003501
13.11,0.000853
13.112,-0.001683
13.114,-0.004149
13.116,-0.006246
13.118,-0.00793
13.12,-0.009013
13.122,-0.009449
13.124,-0.009247
13.126,-0.008422
13.128,-0.007077
13.13,-0.005113
13.132,-0.002902
13.134,-0.000476
13.136,0.002079
13.138,0.004556
13.14,0.006777
13.142,0.00866
13.144,0.01006
13.146,0.010894
13.148,0.011029
13.15,0.010518
13.152,0.009481
13.154,0.007886
13.156,0.005693
13.158,0.003337
13.16,0.000762
13.162,-0.001749
13.164,-0.004143
13.166,-0.006278
13.168,-0.007942
13.17,-0.009063
13.172,-0.00942
13.174,-0.009269
13.176,-0.008438
13.178,-0.007017
13.18,-0.005053
13.182,-0.002829
13.184,-0.000312
13.186,0.002209
13.188,0.004632
13.19,0.006834
13.192,0.008711
13.194,0.010041
13.196,0.01084
13.198,0.010992
13.2,0.010505
13.202,0.009538
13.204,0.007791
13.206,0.005735
13.208,0.003321
13.21,0.000692
13.212,-0.001923
13.214,-0.004244
13.216,-0.006376
13.218,-0.00805
13.22,-0.009095
13.222,-0.009505
13.224,-0.009193
13.226,-0.008394
13.228,-0.006957
13.23,-0.004967
13.232,-0.002728
13.234,-0.000205
13.236,0.002307
13.238,0.004733
13.24,0.006941
13.242,0.008884
13.244,0.010142
13.246,0.010966
13.248,0.011036
13.25,0.01047
13.252,0.009377
13.254,0.007731
13.256,0.005532
13.258,0.003074
13.26,0.000515
13.262,-0.00197
13.264,-0.004358
13.266,-0.006458
13.268,-0.00805
13.27,-0.009076
13.272,-0.009487
13.274,-0.009212
13.276,-0.008315
13.278,-0.006837
13.28,-0.004955
13.282,-0.002507
13.284,-0.000041
13.286,0.002512
13.288,0.004916
13.29,0.007077
13.292,0.008897
13.294,0.010221
13.296,0.010906
13.298,0.010973
13.3,0.010401
13.302,0.009308
13.304,0.007659
13.306,0.005564
13.308,0.003002
13.31,0.000414
13.312,-0.0021
13.314,-0.004516
13.316,-0.006537
13.318,-0.008125
13.32,-0.009082
13.322,-0.009452
13.324,-0.009256
13.326,-0.008211
13.328,-0.006758
13.33,-0.004803
13.332,-0.002504
13.334,0.00006
13.336,0.002563
13.338,0.004973
13.34,0.00708
13.342,0.009001
13.344,0.010278
13.346,0.010932
13.348,0.010957
13.35,0.01041
13.352,0.009257
13.354,0.007516
13.356,0.005412
13.358,0.002891
13.36,0.000266
13.362,-0.00222
13.364,-0.004544
13.366,-0.006622
13.368,-0.008195
13.37,-0.009161
13.372,-0.009417
13.374,-0.009123
13.376,-0.008208
13.378,-0.006726
13.38,-0.004771
13.382,-0.002289
13.384,0.000095
13.386,0.002708
13.388,0.005084
13.39,0.007238
13.392,0.009001
13.394,0.010262
13.396,0.0109
13.398,0.010947
13.4,0.010382
13.402,0.009241
13.404,0.007542
13.406,0.005324
13.408,0.002882
13.41,0.000209
13.412,-0.002321
13.414,-0.004696
13.416,-0.006673
13.418,-0.008245
13.42,-0.009224
13.422,-0.009404
13.424,-0.009079
13.426,-0.008157
13.428,-0.006597
13.43,-0.004655
13.432,-0.002346
13.434,0.00025
13.436,0.002714
13.438,0.005191
13.44,0.00733
13.442,0.009039
13.444,0.010278
13.446,0.011004
13.448,0.010976
13.45,0.010309
13.452,0.009102
13.454,0.007276
13.456,0.005172
13.458,0.002635
13.46,0.00007
13.462,-0.002371
13.464,-0.004718
13.466,-0.006805
13.468,-0.008277
13.47,-0.009199
13.472,-0.00948
13.474,-0.00906
13.476,-0.00805
13.478,-0.006496
13.48,-0.004582
13.482,-0.002103
13.484,0.00032
13.486,0.002904
13.488,0.005232
13.49,0.007403
13.492,0.009153
13.494,0.010341
13.496,0.010998
13.498,0.010928
13.5,0.010271
13.502,0.009074
13.504,0.007393
13.506,0.005103
13.508,0.002566
13.51,-0.000003
13.512,-0.002573
13.514,-0.004873
13.516,-0.006837
13.518,-0.008343
13.52,-0.009212
13.522,-0.00948
13.524,-0.009035
13.526,-0.00805
13.528,-0.006477
13.53,-0.004374
13.532,-0.002043
13.534,0.00044
13.536,0.002945
13.538,0.005384
13.54,0.007529
13.542,0.009216
13.544,0.010312
13.546,0.011001
13.548,0.010894
13.55,0.010167
13.552,0.008998
13.554,0.007204
13.556,0.004951
13.558,0.002465
13.56,-0.000142
13.562,-0.002703
13.564,-0.004891
13.566,-0.006872
13.568,-0.00835
13.57,-0.009307
13.572,-0.009461
13.574,-0.009038
13.576,-0.008012
13.578,-0.006417
13.58,-0.00432
13.582,-0.001847
13.584,0.000642
13.586,0.003084
13.588,0.005453
13.59,0.00757
13.592,0.009282
13.594,0.010432
13.596,0.011004
13.598,0.010894
13.6,0.01017
13.602,0.00891
13.604,0.007074
13.606,0.004897
13.608,0.002386
13.61,-0.000281
13.612,-0.002753
13.614,-0.005125
13.616,-0.007052
13.618,-0.008504
13.62,-0.009389
13.622,-0.009496
13.624,-0.009013
13.626,-0.007911
13.628,-0.006243
13.63,-0.004254
13.632,-0.001898
13.634,0.000686
13.636,0.003236
13.638,0.005554
13.64,0.007592
13.642,0.009305
13.644,0.010464
13.646,0.010998
13.648,0.010849
13.65,0.010151
13.652,0.008878
13.654,0.00697
13.656,0.00478
13.658,0.00224
13.66,-0.000325
13.662,-0.002864
13.664,-0.005154
13.666,-0.007077
13.668,-0.008501
13.67,-0.009275
13.672,-0.00942
13.674,-0.008978
13.676,-0.007885
13.678,-0.006174
13.68,-0.00414
13.682,-0.001702
13.684,0.000806
13.686,0.003371
13.688,0.005738
13.69,0.007706
13.692,0.009437
13.694,0.010483
13.696,0.011023
13.698,0.010865
13.7,0.010079
13.702,0.008777
13.704,0.006948
13.706,0.00466
13.708,0.002127
13.71,-0.000495
13.712,-0.002946
13.714,-0.005293
13.716,-0.0072
13.718,-0.008555
13.72,-0.009389
13.722,-0.009499
13.724,-0.008924
13.726,-0.007715
13.728,-0.006095
13.73,-0.004001
13.732,-0.001632
13.734,0.000882
13.736,0.00345
13.738,0.005782
13.74,0.007829
13.742,0.009494
13.744,0.010575
13.746,0.011026
13.748,0.010875
13.75,0.010104
13.752,0.008736
13.754,0.006812
13.756,0.004575
13.758,0.002019
13.76,-0.000638
13.762,-0.003113
13.764,-0.005324
13.766,-0.007222
13.768,-0.008656
13.77,-0.009395
13.772,-0.009471
13.774,-0.008871
13.776,-0.00781
13.778,-0.00606
13.78,-0.003991
13.782,-0.001487
13.784,0.00104
13.786,0.003586
13.788,0.005845
13.79,0.007959
13.792,0.009488
13.794,0.010606
13.796,0.010998
13.798,0.010796
13.8,0.009968
13.802,0.008641
13.804,0.006796
13.806,0.00448
13.808,0.001842
13.81,-0.000707
13.812,-0.003275
13.814,-0.005466
13.816,-0.007383
13.818,-0.008643
13.82,-0.009401
13.822,-0.009449
13.824,-0.008814
13.826,-0.007633
13.828,-0.005902
13.83,-0.00384
13.832,-0.001392
13.834,0.001138
13.836,0.003574
13.838,0.005949
13.84,0.007959
13.842,0.009589
13.844,0.010631
13.846,0.010979
13.848,0.010796
13.85,0.009955
13.852,0.008515
13.854,0.006613
13.856,0.004288
13.858,0.001738
13.86,-0.00084
13.862,-0.003256
13.864,-0.005504
13.866,-0.007345
13.868,-0.008643
13.87,-0.009373
13.872,-0.009367
13.874,-0.008852
13.876,-0.007551
13.878,-0.005836
13.88,-0.003745
13.882,-0.001269
13.884,0.001255
13.886,0.003795
13.888,0.006044
13.89,0.008079
13.892,0.009617
13.894,0.010625
13.896,0.011042
13.898,0.010758
13.9,0.009873
13.902,0.008489
13.904,0.006543
13.906,0.004218
13.908,0.001621
13.91,-0.000966
13.912,-0.003372
13.914,-0.005649
13.916,-0.007484
13.918,-0.008766
13.92,-0.009445
13.922,-0.009341
13.924,-0.008732
13.926,-0.007519
13.928,-0.005747
13.93,-0.003606
13.932,-0.001196
13.934,0.001391
13.936,0.003905
13.938,0.006171
13.94,0.008123
13.942,0.009725
13.944,0.010635
13.946,0.011067
13.948,0.010767
13.95,0.009829
13.952,0.008376
13.954,0.00643
13.956,0.004013
13.958,0.001552
13.96,-0.001054
13.962,-0.003527
13.964,-0.005662
13.966,-0.007459
13.968,-0.008795
13.97,-0.009404
13.972,-0.009351
13.974,-0.008722
13.976,-0.007469
13.978,-0.005738
13.98,-0.003546
13.982,-0.001016
13.984,0.001539
13.986,0.003972
13.988,0.006265
13.99,0.008183
13.992,0.009734
13.994,0.010695
13.996,0.011045
13.998,0.010723
14,0.009838
14.002,0.008344
14.004,0.006373
14.006,0.003972
14.008,0.001451
14.01,-0.001193
14.012,-0.003663
14.014,-0.005836
14.016,-0.007532
14.018,-0.008883
14.02,-0.009464
14.022,-0.009316
14.024,-0.00865
14.026,-0.007345
14.028,-0.005567
14.03,-0.003407
14.032,-0.000938
14.034,0.001586
14.036,0.004
14.038,0.006357
14.04,0.008281
14.042,0.009861
14.044,0.010751
14.046,0.011055
14.048,0.010729
14.05,0.009734
14.052,0.008243
14.054,0.006253
14.056,0.003807
14.058,0.001321
14.06,-0.001291
14.062,-0.003679
14.064,-0.005946
14.066,-0.007566
14.068,-0.008833
14.07,-0.009401
14.072,-0.009351
14.074,-0.008656
14.076,-0.007367
14.078,-0.005501
14.08,-0.00329
14.082,-0.000814
14.084,0.001735
14.086,0.004196
14.088,0.006461
14.09,0.00842
14.092,0.009819
14.094,0.010755
14.096,0.011074
14.098,0.010698
14.1,0.009665
14.102,0.00818
14.104,0.006145
14.106,0.003766
14.108,0.001229
14.11,-0.001392
14.112,-0.003834
14.114,-0.006044
14.116,-0.00774
14.118,-0.008893
14.12,-0.00943
14.122,-0.009404
14.124,-0.008605
14.126,-0.00721
14.128,-0.005375
14.13,-0.003189
14.132,-0.000821
14.134,0.001858
14.136,0.0043
14.138,0.006543
14.14,0.008448
14.142,0.009927
14.144,0.010818
14.146,0.011023
14.148,0.010676
14.15,0.009583
14.152,0.008057
14.154,0.006063
14.156,0.003656
14.158,0.000989
14.16,-0.001506
14.162,-0.003881
14.164,-0.006016
14.166,-0.007671
14.168,-0.008947
14.17,-0.009458
14.172,-0.009357
14.174,-0.008539
14.176,-0.007146
14.178,-0.005327
14.18,-0.003129
14.182,-0.000679
14.184,0.001988
14.186,0.004442
14.188,0.006679
14.19,0.008518
14.192,0.009984
14.194,0.010856
14.196,0.011061
14.198,0.0106
14.2,0.009589
14.202,0.008012
14.204,0.005987
14.206,0.003567
14.208,0.001018
14.21,-0.001613
14.212,-0.00402
14.214,-0.006196
14.216,-0.007885
14.218,-0.009022
14.22,-0.009512
14.222,-0.009322
14.224,-0.00846
14.226,-0.007153
14.228,-0.005214
14.23,-0.003009
14.232,-0.000546
14.234,0.002029
14.236,0.004512
14.238,0.006733
14.24,0.008493
14.242,0.010031
14.244,0.010919
14.246,0.011055
14.248,0.01053
14.25,0.00951
14.252,0.007978
14.254,0.005839
14.256,0.003416
14.258,0.00085
14.26,-0.001658
14.262,-0.004137
14.264,-0.006205
14.266,-0.007876
14.268,-0.008956
14.27,-0.009433
14.272,-0.0093
14.274,-0.008492
14.276,-0.007045
14.278,-0.005128
14.28,-0.002867
14.282,-0.000369
14.284,0.002183
14.286,0.004604
14.288,0.006862
14.29,0.008679
14.292,0.010003
14.294,0.010868
14.296,0.011014
14.298,0.010505
14.3,0.009399
14.302,0.007826
14.304,0.005757
14.306,0.003356
14.308,0.000771
14.31,-0.001825
14.312,-0.004184
14.314,-0.0063
14.316,-0.007967
14.318,-0.009057
14.32,-0.009499
14.322,-0.009231
14.324,-0.00834
14.326,-0.006938
14.328,-0.005043
14.33,-0.002738
14.332,-0.00024
14.334,0.002294
14.336,0.004711
14.338,0.006967
14.34,0.008761
14.342,0.010082
14.344,0.010872
14.346,0.010976
14.348,0.0106
14.35,0.009459
14.352,0.007719
14.354,0.005656
14.356,0.003251
14.358,0.000616
14.36,-0.00197
14.362,-0.00437
14.364,-0.006404
14.366,-0.007964
14.368,-0.009117
14.37,-0.00949
14.372,-0.009224
14.374,-0.00829
14.376,-0.006897
14.378,-0.004945
14.38,-0.00269
14.382,-0.000123
14.384,0.00243
14.386,0.004831
14.388,0.00703
14.39,0.008837
14.392,0.010167
14.394,0.010897
14.396,0.011011
14.398,0.010404
14.4,0.009295
14.402,0.007652
14.404,0.005564
14.406,0.003169
14.408,0.00056
14.41,-0.002021
14.412,-0.004513
14.414,-0.006461
14.416,-0.008031
14.418,-0.009114
14.42,-0.009487
14.422,-0.009193
14.424,-0.008264
14.426,-0.006786
14.428,-0.004847
14.43,-0.002596
14.432,0.000016
14.434,0.002518
14.436,0.004885
14.438,0.00708
14.44,0.008938
14.442,0.010211
14.444,0.010872
14.446,0.010979
14.448,0.010473
14.45,0.009279
14.452,0.007614
14.454,0.005491
14.456,0.002951
14.458,0.000389
14.46,-0.002169
14.462,-0.004547
14.464,-0.006606
14.466,-0.008151
14.468,-0.009139
14.47,-0.009512
14.472,-0.009221
14.474,-0.00829
14.476,-0.006711
14.478,-0.004828
14.48,-0.002472
14.482,0.000079
14.484,0.002601
14.486,0.005033
14.488,0.007207
14.49,0.008982
14.492,0.010208
14.494,0.01096
14.496,0.011004
14.498,0.010398
14.5,0.009188
14.502,0.007586
14.504,0.005371
14.506,0.002888
14.508,0.000256
14.51,-0.002318
14.512,-0.004614
14.514,-0.00667
14.516,-0.008271
14.518,-0.009212
14.52,-0.009496
14.522,-0.009158
14.524,-0.008125
14.526,-0.006616
14.528,-0.004689
14.53,-0.002277
14.532,0.000187
14.534,0.002698
14.536,0.005109
14.538,0.007276
14.54,0.00903
14.542,0.01029
14.544,0.010954
14.546,0.011023
14.548,0.010331
14.55,0.009099
14.552,0.007374
14.554,0.005185
14.556,0.002765
14.558,0.000092
14.56,-0.002378
14.562,-0.004743
14.564,-0.006679
14.566,-0.008242
14.568,-0.009183
14.57,-0.009559
14.572,-0.009142
14.574,-0.008097
14.576,-0.006597
14.578,-0.004585
14.58,-0.002251
14.582,0.000275
14.584,0.002897
14.586,0.00522
14.588,0.007358
14.59,0.00908
14.592,0.010344
14.594,0.011007
14.596,0.010976
14.598,0.010312
14.6,0.009147
14.602,0.007371
14.604,0.005175
14.606,0.002676
14.608,0.000067
14.61,-0.00257
14.612,-0.004835
14.614,-0.006834
14.616,-0.00834
14.618,-0.009215
14.62,-0.009553
14.622,-0.009085
14.624,-0.008087
14.626,-0.006458
14.628,-0.004456
14.63,-0.002128
14.632,0.000465
14.634,0.002976
14.636,0.005302
14.638,0.007482
14.64,0.009099
14.642,0.010401
14.644,0.011029
14.646,0.010982
14.648,0.010233
14.65,0.009036
14.652,0.007279
14.654,0.005014
14.656,0.002588
14.658,-0.000079
14.66,-0.002659
14.662,-0.004876
14.664,-0.006932
14.666,-0.00834
14.668,-0.009199
14.67,-0.009515
14.672,-0.009029
14.674,-0.008031
14.676,-0.006388
14.678,-0.004336
14.68,-0.002081
14.682,0.000547
14.684,0.003043
14.686,0.005513
14.688,0.007529
14.69,0.009226
14.692,0.01035
14.694,0.010982
14.696,0.010954
14.698,0.010274
14.7,0.008875
14.702,0.007156
14.704,0.004961
14.706,0.002411
14.708,-0.000205
14.71,-0.002823
14.712,-0.005056
14.714,-0.006903
14.716,-0.008463
14.718,-0.009288
14.72,-0.009499
14.722,-0.00906
14.724,-0.007923
14.726,-0.006281
14.728,-0.004247
14.73,-0.001879
14.732,0.000632
14.734,0.003157
14.736,0.005498
14.738,0.007608
14.74,0.00927
14.742,0.010388
14.744,0.011042
14.746,0.010969
14.748,0.01017
14.75,0.0089
14.752,0.007008
14.754,0.004787
14.756,0.002323
14.758,-0.000356
14.76,-0.002877
14.762,-0.005071
14.764,-0.006966
